Date,Path,Total Contracted Quantity (GJ),Folder Link,Download Link
2016-07-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-07-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-07-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-07-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-07-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-07-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-07-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-07-01,Niagara Falls to Union SWDA,2002972.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Chippawa to Union SWDA,1364000.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-08-01,Niagara Falls to Union SWDA,638972.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Chippawa to Union SWDA,1938360.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Emerson 2,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Enbridge CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Enbridge EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to GMIT EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to KPUC EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Napierville,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Union CDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Union NDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Empress to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2016-09-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3074422,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3074920
2017-07-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-07-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-07-01,Chippawa to Union SWDA,490606.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-07-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-07-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-07-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-07-01,Niagara Falls to Union SWDA,923645.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-08-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-08-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-08-01,Chippawa to Union SWDA,490606.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-08-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-08-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-08-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-08-01,Niagara Falls to Union SWDA,923645.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-09-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-09-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-09-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-09-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-09-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-09-01,Niagara Falls to Union Parkway Belt,260820.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2017-09-01,Niagara Falls to Union SWDA,1107810.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3356093,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3354780
2018-07-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,GMIT EDA to East Hereford,1213402.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-07-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,GMIT EDA to East Hereford,1213402.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-08-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Chippawa to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Empress to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,GMIT EDA to East Hereford,1174260.0,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2018-09-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3700242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3700132
2019-07-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Energir EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-07-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Energir EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-08-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Chippawa to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Chippawa to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Empress to Energir,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Energir EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Niagara Falls to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Niagara Falls to Kirkwall,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Niagara Falls to Union Parkway Belt,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2019-09-01,Niagara Falls to Union SWDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3885483,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3884966
2020-07-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-07-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-07-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-07-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-07-01,Empress to Union WDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-07-01,Energir EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-08-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-08-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-08-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-08-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-08-01,Empress to Union WDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-08-01,Energir EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-09-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-09-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-09-01,Empress to North Bay Junction,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-09-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-09-01,Empress to Union WDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2020-09-01,Energir EDA to East Hereford,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4013087,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4013088
2021-07-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-07-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-07-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-07-01,Empress to Union WDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-08-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-08-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-08-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-08-01,Empress to Union WDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-09-01,Empress to Energir EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-09-01,Empress to Iroquois,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-09-01,Empress to Union EDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2021-09-01,Empress to Union WDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4166347,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4166098
2015-10-01,Empress to Centram MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Centrat MDA,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
2015-10-01,Empress to Emerson 1,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/2935152,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2931820
